epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb,cls,recon,ent
1,1.6452454858870231,1.6779125401386483,0.5479379381246758,0.5590469143961802,0.001,2.487584699544796,1639,1.0112054459508832,0.4545739953217209,0.11735192795630356
2,1.6352122021603097,1.712430264579637,0.5606516545663952,0.5669624273192796,0.0009998932083939657,2.3040241048439594,1685,0.987455141736694,0.43413964300424196,0.11216320038352712
3,1.6225957503230604,1.7137004715459272,0.5743677087932155,0.5833382088933358,0.0009995728791936504,2.3421288020619326,1677,0.9688601801735022,0.4421645655509504,0.11823793147436354
4,1.5724143846511711,1.7349178194807493,0.5740738500934182,0.5859837112155922,0.0009990391492329341,2.296924706156968,1735,0.9782525270140178,0.43376688311001743,0.11337078454508058
5,1.5554641375158003,1.7251133749977536,0.5822514092851209,0.5956663821119065,0.000998292246503335,2.440779251793056,1648,0.9558545706983771,0.41217847811025826,0.13210013552883362
6,1.5404214600444273,1.7070041133420666,0.5809222720344713,0.5946860789962438,0.0009973324900566212,2.21430604983531,1637,0.9311575855076618,0.4181172468702037,0.1319200892540463
7,1.5138205579721884,1.6950699103684574,0.5940382499486061,0.6013922754093799,0.0009961602898685225,2.3226657950787137,1701,0.8996578590702433,0.418463717499388,0.12950145805996968
8,1.4931843037808428,1.693284550170386,0.5956472326866062,0.6120987254983157,0.0009947761466636014,2.299048723390732,1727,0.9034091802814673,0.38922311103800644,0.14171991611300508
9,1.4561463620176431,1.6638792990620916,0.6222356651222462,0.621107739751428,0.0009931806517013613,2.075132245909818,1671,0.8816150829329029,0.3983778650384188,0.13817533055657993
10,1.450739798220823,1.6484453708016624,0.6001408295880087,0.6183854739215637,0.0009913744865236798,2.1231297135041856,1702,0.8853633654152852,0.39825199041821924,0.15330391404941413
11,1.4151748998613412,1.6768265491777974,0.6060579528550821,0.624039792886999,0.0009893584226636774,2.3322690970794167,1695,0.8590778613130541,0.39646932647535305,0.1420306685619318
12,1.3875904476038303,1.665230648207806,0.6296245037272851,0.6422434385669278,0.0009871333213161437,2.0175008560895917,1743,0.8244244563831307,0.36663739332766465,0.15522100777914233
