epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb
1,1.5867792488652153,1.69913227287201,0.5554808137180929,0.5634828882504282,0.012,2.4398849894017345,2126
2,1.5556075152424735,1.6847876349180226,0.5591737186882131,0.5743766931055275,0.011998767625407077,2.384077179330281,2102
3,1.50398159176898,1.6671054910428598,0.5777833647797115,0.5876929206397828,0.011995071007877353,2.2619352667815655,2144
4,1.4756294495796798,1.6683543566171144,0.5846368263318903,0.6021340871066974,0.011988911665950005,2.1649008852184823,2173
5,1.4399144174589233,1.6730366607384721,0.575931237501738,0.5951788785600887,0.011980292129830532,2.139223077952955,2155
6,1.4324720040490255,1.638594995325956,0.5860487285824483,0.6020208073922008,0.01196921594035137,2.1957602071579676,2166
7,1.413712949208396,1.6290946707556007,0.5965984584577306,0.6068521684378545,0.011955687647517357,2.1117062046954023,2167
8,1.409867112417829,1.6346842034157238,0.5988011398213909,0.6089292104395978,0.011939712808636614,1.9730649779043743,2129
9,1.3676071254192614,1.6173049968430442,0.6142969625211806,0.6268234620391642,0.011921297986037666,1.9942340155109073,2097
10,1.3421181722573299,1.572779482466043,0.6126045305336524,0.627074019748198,0.011900450744373677,1.9810243932318954,2118
11,1.327794412711192,1.5423222823508638,0.6075921653927209,0.6173332891262976,0.011877179647514967,1.982195339535646,2106
12,1.294841848310317,1.514667611794866,0.6192217819456847,0.6377681364357852,0.011851494255031046,2.236716898898672,2169
13,1.2754824690914182,1.5092967285928698,0.6467098836365062,0.6439502848229086,0.01182340511826361,2.0400504172752494,2092
14,1.2726314413904445,1.5200874385471,0.6362114860714542,0.6444137586198829,0.011792923775992161,2.1133570546633282,2144
15,1.2410644657440244,1.5213951747628423,0.6420012223892341,0.6518747748569604,0.011760062749693956,2.0209926790726502,2153
16,1.2279390037426317,1.5019278293820177,0.650493142192398,0.660875428039588,0.011724835538400293,2.0437654223323247,2146
17,1.2066312847284082,1.4324767063869264,0.6396653848373782,0.6579559448743817,0.011687256613151236,1.8288688684773928,2129
18,1.192567540772129,1.422252757738752,0.6509597899309406,0.6662160939322745,0.01164734141105102,1.9600714076690295,2090
19,1.1609090690454922,1.4229193837572598,0.6594418810104041,0.6695320923252456,0.011605106328926622,1.8520407965485992,2093
20,1.1359427081032043,1.3967953041671717,0.6627211495271466,0.6748364909981032,0.011560568716592093,1.9047017337475334,2144
21,1.140213781403289,1.378478726888645,0.6620508791306862,0.6806037376422196,0.011513746869721384,1.917601556699831,2133
22,1.1161552848915326,1.3835124931550513,0.6505604858656335,0.6731184151717641,0.011464660022332658,1.8905776215596628,2076
23,1.1267726234025124,1.3699719820890919,0.6641780283049529,0.6836796561984828,0.011413328338887105,1.8787353166353309,2174
24,1.1040743997564861,1.3773152656333694,0.6840663390223155,0.6920276368299058,0.011359772906005554,1.7038761890655247,2080
25,1.0745843562187003,1.3626857277836675,0.682036640438359,0.6966953293452967,0.01130401572380627,1.6591767940253659,2073
26,1.041245424468248,1.351424325955174,0.6824753021293173,0.6904376478543434,0.011246079696867493,1.7742446487615466,2101
27,1.0161307154301864,1.3224123418514038,0.6821998226659255,0.6956936058122748,0.011185988624818427,1.6862898634456336,2075
28,1.0070626821560948,1.3198484632072776,0.7059982165859315,0.7065461434953877,0.011123767192562554,1.7088548164877544,2084
29,0.9940173767639293,1.2974186382085577,0.6862746048773641,0.7054488709848098,0.011059440960137295,1.768662736059948,2130
30,0.9869896100674199,1.310796573266347,0.6824842562193555,0.7067591588727218,0.010993036352214143,1.6153090519996613,2179
31,0.9853824669592802,1.3169216007524889,0.6939095948058333,0.7081046199938031,0.01092458064724366,1.7268190306780582,2148
32,0.9395975608665944,1.3127803795636193,0.6982063668318697,0.712886546108369,0.010854101966249684,1.6927801870985517,2076
33,0.9660002340837924,1.2605201770077559,0.6960096480451777,0.7128888883275352,0.01078162926127749,1.707175822595206,2095
34,0.9673756965855452,1.2284237576599961,0.7087825003736091,0.7143062313670027,0.010707192303500503,1.3487630763491503,2173
35,0.9716308494986424,1.2209521376100976,0.7222612554294787,0.726284295364718,0.010630821670990573,1.5531347560661817,2179
36,0.9544448157865337,1.2440695654120375,0.7149256633068327,0.7244750155650284,0.010552548736156745,1.5398041297269072,2114
37,0.9284077630292313,1.23021838605459,0.7222801681619517,0.7263529704625135,0.010472405652857758,1.5317498129852225,2068
38,0.9022205461221304,1.1964062248112353,0.723429747629783,0.7351839459354211,0.010390425343193494,1.542928411603462,2114
39,0.9125704936319282,1.1681904278937434,0.7284346381707986,0.7350464609566009,0.010306641483980873,1.4239045331841038,2072
40,0.9227258291893522,1.1556374354688117,0.7212365338597523,0.7328416953576503,0.01022108849291969,1.4363395580984804,2120
41,0.9174797152029789,1.1178196593850953,0.7208263848445138,0.7431553739065474,0.01013380151445412,1.3184859096339685,2179
42,0.8967047096805132,1.1153630755167128,0.7264149988642746,0.7391861646935093,0.010044816405335685,1.4727070405206713,2061
43,0.8730284027474694,1.1075805971079924,0.7332085524312245,0.7500706650917865,0.009954169719893591,1.3481670008894704,2163
44,0.8619474497886724,1.0805015334721138,0.7268913041401603,0.7398753556077573,0.009861898695018531,1.2697082901569585,2060
45,0.867538500188292,1.0478579897566314,0.746873115646996,0.752365052711716,0.009768041234866078,1.3558312732569797,2119
46,0.8469182558270002,1.0365266220885259,0.7520274024372734,0.7570172751039891,0.009672635895285978,1.3715867827033073,2080
47,0.8389411889457805,1.0234432359694492,0.7444243986620033,0.7508543200784886,0.009575721867983743,1.2761122301840782,2092
48,0.8260745418400168,1.0306356049838348,0.7436140736128932,0.7537530788357507,0.009477338964421019,1.312587709991179,2078
49,0.8035341891910942,1.0163157878732128,0.7486793336717542,0.7651783021411355,0.009377527599461387,1.2153749068388255,2176
50,0.7689694712893932,1.0041909780548455,0.7520032953041099,0.7574837069540953,0.009276328774768262,1.2616767677452132,2120
51,0.766757689242865,0.9897288272837311,0.7492889094501194,0.7605205371140606,0.009173784061961775,1.1570801379270845,2116
52,0.7276081131655051,0.9923761429637517,0.7552082072559113,0.7694269118265956,0.009069935585541495,1.349119246432642,2162
53,0.7086983825595139,0.9468511090832267,0.7584128170848009,0.7741876443575455,0.008964826005582035,1.291784846886565,2069
54,0.7220438636595591,0.9317539653779563,0.7662496674609659,0.7724404313233357,0.008858498500208669,1.1440634056785166,2065
55,0.7130772672111985,0.9069636854264389,0.7481159045888035,0.7659522634009246,0.008750996747860118,1.201052058990065,2150
56,0.6972684762097017,0.908248458395564,0.7587972802775678,0.7704658691508512,0.008642364909345807,1.243979413871107,2074
57,0.6941331705964536,0.9118250906774787,0.764363311380115,0.7733933649795717,0.008532647609704992,1.2121684136816504,2074
58,0.7024310376868249,0.8937572520994975,0.7646538546803416,0.7737409381968876,0.00842188991987517,1.1534486069927252,2157
59,0.7063536007990764,0.8952610249733248,0.7664740021532743,0.7791001744902997,0.008310137338177306,1.2176851731595106,2101
60,0.6872545153604608,0.8860271590588175,0.76767727885371,0.778351415965255,0.008197435771625537,1.0882376361423114,2176
61,0.6684785457633587,0.8598878806733646,0.770727940795162,0.7797862832900005,0.008083831517068924,0.9841725409826402,2067
62,0.6605617332526702,0.8421939646665818,0.7723323339288088,0.7842574103605343,0.007969371242173118,0.9576847158684592,2084
63,0.6171306026582544,0.8433491578536692,0.7684390370905249,0.7812975629834294,0.007854101966249685,1.353344557812183,2123
64,0.6039497827399041,0.8357472199597056,0.7620909542539509,0.7818344063972089,0.007738071040940953,0.9838609100513835,2060
65,0.5981039118034323,0.8291219852918746,0.7909390362239713,0.7915134982554046,0.007621326130768372,0.9447126550384721,2138
66,0.5938412898518308,0.7925257584576207,0.7791975133689222,0.7882526469891141,0.007503915193552323,1.1453454373672085,2070
67,0.5807046163027055,0.7721076213536847,0.7724771246161658,0.7886881894268332,0.007385886460711459,1.1396290440042423,2105
68,0.5372100752949356,0.7795028454766303,0.7834632996559044,0.7894289369281343,0.007267288417449645,1.0190186344199241,2139
69,0.5166816201048249,0.7799392495025143,0.7788934109225508,0.7885854894652189,0.007148169782838638,0.871929480309195,2096
70,0.5177124689472911,0.7648723239259794,0.7809246199026989,0.7934709495083357,0.007028579489804723,0.9260449762114138,2086
71,0.5135124843537842,0.7521266719408256,0.7810217356103801,0.7913921586274986,0.006908566665027461,0.9747222282878761,2077
72,0.5106126784130595,0.7678310687781834,0.7853949229198597,0.7943371247166185,0.006788180608758879,1.0660296001642122,2136
73,0.5045747994142366,0.7872143648025703,0.7836556272491323,0.7916252944972147,0.006667470774571342,0.878603036448694,2107
74,0.49191568776609434,0.75485033140259,0.7765298387818819,0.7945145518712123,0.006546486749042439,0.9007970049932152,2105
75,0.49320483625071154,0.7507256304501208,0.77326199157215,0.7979319970450375,0.006425278231385237,0.9792845501754271,2099
76,0.48346665125090477,0.7649540114540859,0.7858712446915029,0.7946598053376145,0.006303895013032276,0.7937874173769859,2082
77,0.4894031939191067,0.7750286536649665,0.7974776458443169,0.806646907723905,0.0061823869571816575,0.9523853974644511,2138
78,0.481484889105398,0.7182037537788397,0.7892918897994454,0.8030446591885322,0.006060803978313666,0.871989843592769,2145
79,0.47993208058863585,0.7414717362404554,0.7909236797367245,0.8010113706830724,0.005939196021686334,0.8990379424174765,2165
80,0.46112138004674375,0.7346853535530264,0.8037412047916017,0.8058248191880107,0.005817613042818344,0.7097644881640978,2104
81,0.4472476546376741,0.7393936056812713,0.7914556474661187,0.8091962414014271,0.005696104986967724,0.8196307883366954,2084
82,0.46305317857764633,0.7146826479413567,0.7862963145902601,0.8052630907479174,0.005574721768614763,0.8818626797434286,2149
83,0.4572899604315205,0.6907804752173202,0.7898189812387956,0.8054305779165295,0.005453513250957563,0.7185560820562872,2141
84,0.46956384452490046,0.6886475304021858,0.7934794902923535,0.8058999556750638,0.005332529225428657,0.9626557285001082,2109
85,0.49476198851294084,0.6754735686106995,0.7948161819646795,0.8094110699639667,0.0052118193912411214,0.8867569914128853,2120
86,0.49047163196838695,0.6464786992823559,0.8065184099472034,0.8107420146924926,0.00509143333497254,0.8198410711233947,2080
87,0.490042022249087,0.6301727227821697,0.7926491200435618,0.8106596860550833,0.004971420510195278,0.7756210795073831,2123
88,0.5079217496388087,0.6487531060771621,0.7985733436939858,0.8079340299280131,0.004851830217161362,0.8449763249205087,2176
89,0.4870002911239172,0.6434907443521255,0.7910865555062734,0.8112823908514897,0.0047327115825503575,0.793924463439266,2088
90,0.47883841029459295,0.6055885790598343,0.7959436718787687,0.8066822386041725,0.00461411353928854,0.6677866522037001,2129
91,0.45817421265021274,0.6105401035307301,0.8083003427980796,0.8198515578731842,0.004496084806447678,0.7678223206220113,2085
92,0.44866185867708225,0.5888122785424986,0.8063434845667375,0.8097906618892716,0.004378673869231628,0.5598968130310626,2082
93,0.4444248685563005,0.5765688885214144,0.804904295222609,0.8183490029099938,0.004261928959059047,0.659016101253541,2086
94,0.4403826594011341,0.5363985846968113,0.8018330226488387,0.8195407086996727,0.004145898033750317,0.8125318927528146,2167
95,0.453650914708514,0.52579327383751,0.8045437099753792,0.8136728921541246,0.0040306287578268825,0.6513708345716767,2105
96,0.4562610117705434,0.5219605935617094,0.8074933665358028,0.8162236589643433,0.003916168482931077,0.9489910094875167,2133
