epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb
1,1.8753008554583415,1.9486802380086565,0.5654337248598182,0.5731259021847053,0.001,2.216391230917738,1699
2,1.860907530915095,1.8961584787065693,0.5668093797455565,0.5762266445487597,0.0009998917893031614,2.369655148876748,1715
3,1.824601681855933,1.891612894640202,0.5642651843082731,0.580635741494612,0.0009995672040508656,2.2364106278378753,1747
4,1.7787296042014817,1.8633931821039538,0.578517688884842,0.5878965743869263,0.0009990263847374976,2.143206736664842,1686
5,1.7364475130964376,1.8316689605896692,0.5854297397570636,0.5930706260474836,0.0009982695654527965,2.388652217995728,1671
6,1.6920055099204505,1.7918974619656887,0.5836888897130372,0.5959158543208044,0.0009972970737805312,2.289318815144799,1685
7,1.64772705121699,1.7885368956817511,0.5911208691314324,0.6012569410793833,0.0009961093306567075,2.2283244682864995,1641
8,1.603941365339358,1.7832162630534893,0.5943836077627446,0.6089643320592417,0.00099470685018737,2.0858181970211604,1723
9,1.5860041615450249,1.7728322375539327,0.6007350871935915,0.6085049016707976,0.0009930902394260745,2.0770356607467697,1706
10,1.557739749438219,1.751303050602883,0.6003524931015429,0.6208617530126339,0.0009912601981111285,2.15940266698775,1695
11,1.533458469348352,1.7367736112010703,0.6091042519726897,0.6134087911454019,0.000989217518362716,1.9978733143568055,1729
12,1.5113687027542495,1.748067182999704,0.6188668562042103,0.6285344008553028,0.000986963084340033,2.162851497245164,1742
13,1.4786324332610228,1.7642715365904444,0.6273560400509773,0.6375367445207414,0.0009844978718585855,2.067417716364993,1711
14,1.4298546682741033,1.7310684444671758,0.6325755913149397,0.6427364490760556,0.0009818229479678158,1.9007106120991657,1683
15,1.406967186510906,1.7255749089836165,0.6385816247881432,0.6476501909435869,0.0009789394704892364,2.1159854047309246,1700
16,1.3814123907434117,1.7120261234110177,0.6236774290169369,0.6373551716725001,0.0009758486875152766,1.9632527236581636,1694
17,1.369215933166886,1.705199101948766,0.6433852468790081,0.650702546929436,0.0009725519368690539,1.9617483790116825,1664
18,1.3598187207509573,1.688037058242604,0.6457973542342743,0.6558463750185581,0.0009690506455253072,1.9562598089890435,1656
19,1.3291211876318172,1.6780607877279956,0.6353038012327292,0.6512901935201267,0.000965346328992741,1.9246820173341141,1714
20,1.3092207860487055,1.665874123894756,0.649333425700646,0.6671096580761395,0.0009614405906580486,1.8696642214159407,1722
21,1.2775670116795197,1.6371089310066806,0.6493124541528924,0.6642309854447669,0.0009573351210918975,1.7658351706946764,1654
22,1.2556439840618066,1.6230036728021382,0.6598767515402604,0.6694015338536425,0.000953031697317178,1.7888447704499804,1681
23,1.2471654114281945,1.5878187435059063,0.6608307457431409,0.6804352978958839,0.0009485321820398321,1.8781183728338229,1662
24,1.2342664935296204,1.5638479108120165,0.6642473367542073,0.6737488500894717,0.0009438385228425939,1.8900124975773378,1689
25,1.2238792833581875,1.5590655078340292,0.6649286299643853,0.6796695105829309,0.0009389527513419935,1.7464448892134152,1634
26,1.2065774488047212,1.5551252805656604,0.6768373683301182,0.682212543703803,0.0009338769823089853,1.7995050284534746,1716
27,1.1995115337161601,1.5521266462830068,0.67085241453467,0.6850572434322012,0.0009286134127535859,1.8240246056706237,1745
28,1.1803497246853838,1.5510364419341531,0.6660266051639238,0.6858339459387321,0.0009231643209739127,1.5974073950998706,1689
29,1.1674766928208615,1.5338394809220492,0.6943051233440604,0.69647120920702,0.0009175320655700406,1.6900396709770784,1637
30,1.1505420014607735,1.5261116169622044,0.6845832055164771,0.6965368026854291,0.0009117190844230972,1.6871370330961948,1715
31,1.1452838727357264,1.4985673275060756,0.6885119140474897,0.6996018734711725,0.0009057278936400453,1.6791832733593002,1661
32,1.1124050973305253,1.489176876876265,0.6902783380260279,0.7007980904795067,0.0008995610864646028,1.64091571271993,1697
33,1.0714542299057994,1.4829904115069477,0.6840786763318345,0.704455616499783,0.0008932213321547768,1.6327420067041498,1733
34,1.0440736778697504,1.4930394407763263,0.6916338146314395,0.706241592039965,0.000886711374827494,1.668037759806445,1668
35,1.0220278384336934,1.4687806090151518,0.7039513314135103,0.7136245339627584,0.0008800340322708292,1.5477112243646567,1697
36,1.0077257861889786,1.4437549069313242,0.6990468799085267,0.7172324074579498,0.0008731921947243468,1.5016703287894564,1634
37,0.9864985350844725,1.4196442362958837,0.7032114674985586,0.713856761617888,0.0008661888236280813,1.5335156671221073,1736
38,0.9661077075617195,1.4071259111599355,0.6996231284332923,0.7169848987263591,0.0008590269503406985,1.342650422999743,1653
39,0.9606075850963987,1.398234589251076,0.7028781399462997,0.7194965234789154,0.0008517096748273951,1.3777419093987673,1717
40,0.9325822524054352,1.3627926102602919,0.7152692362175718,0.7211759328908236,0.0008442401643181,1.5651728015191946,1676
41,0.9318330604702828,1.373679558295421,0.7193234416809193,0.7340530716900653,0.0008366216519365621,1.5173510001151336,1689
42,0.9167815936972253,1.3345360975129974,0.7281091955255259,0.7316489401856019,0.0008288574353009164,1.2924352346407988,1737
43,0.8788783194966967,1.3130420480948972,0.7171517386244121,0.7305953021612027,0.0008209508750963328,1.3972330005880609,1647
44,0.8358771688201528,1.2811569626927097,0.7164323755201971,0.7361409610784452,0.0008129053936203689,1.539816382939387,1711
45,0.8089085720468503,1.2502460960526531,0.7257719108265367,0.7396479265309079,0.0008047244733016521,1.2499464651343446,1641
46,0.7810958293290813,1.2226607809521743,0.7262607013266182,0.734175546225394,0.0007964116551925364,1.2239285954079933,1669
47,0.7685794562517414,1.2374157709945335,0.7377750969961079,0.7427544158895072,0.0007879705374363831,1.3919835600490558,1704
48,0.7464067720168016,1.2195008368312843,0.7349249842074306,0.7448814663160749,0.0007794047737101297,1.3195421454958258,1708
49,0.7430134886408022,1.2213871854330631,0.7347520771959017,0.7470122482878434,0.0007707180716428237,1.3296331721702142,1657
50,0.7175267136628501,1.1856730097764667,0.7294285173322482,0.7477085951888064,0.0007619141912108007,1.3650179006433607,1704
51,0.6999595793093659,1.1742472512274502,0.7378573836850576,0.7490390475450955,0.0007529969431102063,1.2391513520936077,1722
52,0.7046408178203047,1.1665547262197975,0.7358857944549385,0.7479909974510339,0.0007439701871075642,1.271466553644762,1673
53,0.6963204797124456,1.188343750127608,0.7394273275989433,0.7501479665740634,0.0007348378303691029,1.2927456490804146,1665
54,0.6828869533363129,1.1983176051996198,0.7437075043579413,0.7530987251188316,0.0007256038257695687,1.019452098635497,1712
55,0.6733833947933662,1.1804873741701933,0.7452937107490214,0.7566824350925024,0.0007162721701812506,1.3726715931473734,1715
56,0.6541736833549392,1.1566899848900338,0.7524655835340147,0.7580141797702085,0.000706846902743964,1.2590385991425497,1717
57,0.6320837713379713,1.1534684692474113,0.742844205267277,0.7635370225899618,0.0006973321031167382,1.2057593979208383,1637
58,0.6095362800151419,1.1400379235882891,0.740436893615523,0.7545470803675335,0.0006877318897119651,1.1797262522448286,1721
59,0.6071063705776083,1.1176211837896768,0.7648313646632205,0.7659364186692111,0.0006780504179127734,0.9613596738960986,1656
60,0.5968089322574717,1.115868914623868,0.7497385685215191,0.7637686742789562,0.0006682918782744032,1.1126630856943764,1713
61,0.5656388838637137,1.0673530124558124,0.7531648147768741,0.7674188265626877,0.0006584604947103514,1.0543806152166568,1655
62,0.536428467925235,1.081384952589232,0.7481815033566013,0.7597786115975571,0.0006485605226640837,1.215433395729779,1671
63,0.5340372382544609,1.0605148696592777,0.7539309302272397,0.7678358629614479,0.0006385962472670953,1.0459226395976826,1689
64,0.5370709779050482,1.0238008591864274,0.7636533448609033,0.7712120407367651,0.000628571981484123,1.0960024330755611,1745
65,0.49389600576501735,0.9886976272613754,0.7506030491087393,0.7642302386207136,0.0006184920642463094,1.0033362285488308,1662
66,0.48948361210737157,0.9715701264370873,0.7464976532792534,0.7695013978504208,0.0006083608585731282,0.9802384494412751,1707
67,0.5102758278290349,0.9336674898426873,0.7645472975398317,0.774677809744785,0.0005981827496838822,1.0436385658376421,1718
68,0.4922721154320303,0.9123727663507006,0.7549088038127846,0.7695986246881802,0.0005879621430995928,1.035095040467072,1700
69,0.4954722136423613,0.9066625478629616,0.7631731847968283,0.7654678856088319,0.0005777034627361025,1.0511081798423036,1749
70,0.4844989043795153,0.8924176509293061,0.7650086588328932,0.7758208816588494,0.0005674111489892144,0.9064177602735478,1730
71,0.478052476946335,0.8760429935213702,0.7707024621811347,0.7785538947661963,0.0005570896568126992,1.1106193566191922,1680
72,0.4510572863230356,0.8714525160566403,0.7673982824026645,0.774714071615487,0.00054674345379,0.8967108989424833,1747
73,0.43225535206416227,0.8867289443110022,0.761304280666376,0.7805192109739174,0.000536377018200472,0.9803032418799358,1680
74,0.4276686257510147,0.9086948310324435,0.7607811627951026,0.7764851352661669,0.0005259948370809902,1.0419497471739885,1672
75,0.4213424722962009,0.9126239850866765,0.7595381944801349,0.7757182374773526,0.0005156014042837695,1.0005295235015643,1660
76,0.4349483968495455,0.9367225347626591,0.7705608804610854,0.7811840043389902,0.0005052012185312321,0.8526847099282254,1657
77,0.4209158351908967,0.9129244862931115,0.7730006601829238,0.7875825575177348,0.0004947987814687679,1.0241004221692136,1656
78,0.4187935086268077,0.932378458223006,0.7689152884067687,0.7791896997373717,0.00048439859571623045,0.9440326692497976,1645
79,0.4256447935620158,0.9397318136680194,0.7756644926274687,0.7894372197765521,0.00047400516291900993,0.811006842941832,1713
80,0.42418203782681535,0.896255713972026,0.7752984051029193,0.7846671962016131,0.0004636229817995281,0.8564679603975416,1719
81,0.411420776578237,0.8893350356534647,0.7714112400576243,0.7831275440702876,0.00045325654621,0.7551078396710518,1731
82,0.4227637643060268,0.9086689758725932,0.7763396244413093,0.78464849058835,0.00044291034318730087,0.944276273870229,1702
83,0.42265788693105544,0.8987781260651776,0.779195549611924,0.7895577197011792,0.0004325888510107856,0.9866836237138505,1732
84,0.42544974750109976,0.8937039805521614,0.7806357847799105,0.7903070502610132,0.0004222965372638975,0.8912473724336564,1737
85,0.4237703099327497,0.8759044579110935,0.7771257247241633,0.7932492484532612,0.0004120378569004073,0.8040517685536003,1660
86,0.4249353702870849,0.8409077001146982,0.782776267426369,0.7872154113349951,0.00040181725031611794,0.8117643561395342,1632
87,0.4052429092584425,0.8444542280938707,0.7799158227921243,0.7849452721715519,0.0003916391414268719,0.7847159770840547,1674
88,0.4107712674999859,0.8400698124218702,0.7723099441572809,0.7847816708382134,0.00038150793575369063,0.9669758392651394,1673
89,0.39543620312665506,0.8388181584820434,0.7756938302522043,0.7928621525528442,0.00037142801851587724,0.7985840364054575,1667
