epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb
1,1.7894845007736009,1.8689897088195742,0.5270538649615416,0.541728184771817,0.001,2.357062692963651,1668
2,1.766619253081465,1.8659954809544321,0.5490003968484385,0.5503375685677623,0.000999888864929809,2.33805298279057,1686
3,1.7388105421599418,1.833507479216247,0.549468463946301,0.5597315936120331,0.0009995555091232516,2.3922622737044437,1726
4,1.7244033879009113,1.8658810384911502,0.5492520508110438,0.5702686515515049,0.0009990000807704113,2.315713215178643,1717
5,1.6915751352254693,1.8726197490451582,0.5581302334028616,0.5679536743714143,0.0009982228267815642,2.154096905522313,1643
6,1.672300101292274,1.892704028016926,0.5625215079583268,0.5724929362527178,0.0009972240926774169,2.3792427796298328,1652
7,1.690794629712759,1.882273239452214,0.57589550353682,0.5830680834134737,0.000996004322435508,2.1097688756812776,1689
8,1.6645522920899751,1.8807240828314498,0.5780738491940404,0.5896576791976975,0.0009945640582928437,2.1333282371168467,1632
9,1.6607387318846851,1.8705760498875665,0.5807325828231771,0.5946868499654981,0.00099290394050485,2.095919612262995,1706
10,1.6314020793454809,1.8642520994636589,0.587529543305163,0.5995007696419834,0.000991024707060755,2.166078601122841,1668
11,1.5911318969678925,1.851959373340956,0.5915186136790664,0.5993753922929581,0.0009889271933555214,2.129921139884623,1702
12,1.5644116674458552,1.8075918214177455,0.600783771625935,0.6120180026784928,0.0009866123318184802,2.0423725262631933,1718
13,1.528562638374682,1.7462428819472642,0.6058409199937648,0.6116926356484794,0.0009840811514988295,2.191178833074901,1686
14,1.5130430088383766,1.7389562718195362,0.5946352846389159,0.612461547739861,0.000981334777608179,1.9575212664823547,1631
15,1.4800035357409513,1.7301302438462756,0.6089970453498998,0.6288780037762669,0.0009783744310203491,1.9639792968312015,1650
16,1.4743713242727683,1.7094671941604422,0.6254243499595113,0.6307904974240146,0.0009752014277286432,1.9005647516820798,1713
17,1.4486224262520953,1.7174279169323885,0.6121155553775491,0.6249351439271873,0.0009718171782608355,1.9163033571265997,1637
18,1.4253338449832247,1.7005812495960078,0.6196006084310621,0.6351228863581982,0.0009682231870521346,1.80247008542079,1718
19,1.427439522279801,1.7108586907117198,0.6280885304669118,0.6410780180097985,0.0009644210517764013,2.022802288449182,1663
20,1.4119689637251736,1.6655405211933538,0.6195152927229574,0.6379893272603504,0.000960412462635919,1.8514606377494207,1658
21,1.4084615039629114,1.6630328308136006,0.642965094952611,0.6517877833535188,0.0009561992016100292,1.859802615295702,1681
22,1.3942931980831106,1.6244679743803672,0.6336125571152122,0.6509518631705156,0.0009517831416629715,1.8259559968632495,1658
23,1.3632748609309906,1.6294770077696932,0.6512211108741113,0.6640295527409924,0.0009471662459112747,1.9394754286023885,1738
24,1.3574378177409432,1.5911908386193763,0.6431781717169904,0.6629572994800075,0.0009423505667510723,1.7201050450184197,1712
25,1.3331397819122093,1.5881520784281533,0.647617187752123,0.6572108150007104,0.0009373382449457304,1.9276543396576962,1648
26,1.324609358672065,1.5786998198818294,0.6581149824119152,0.6708091353284997,0.0009321315086741917,1.6789893101791755,1737
27,1.3014385767899348,1.5472610063490757,0.6674055590277513,0.6772303355662551,0.0009267326725404599,1.6807854388425538,1739
28,1.2640018859852766,1.5030557534065858,0.6752699916460714,0.6823867733791585,0.000921144136544666,1.749087939695186,1735
29,1.2402239372568702,1.479486345377219,0.6760175317157336,0.6868317340458641,0.0009153683850161706,1.457070338750257,1702
30,1.222000674207288,1.4388311626027022,0.6713128378311672,0.6828400136908089,0.0009094079855091797,1.6723792552593295,1730
31,1.2201498279067162,1.413241962170818,0.6800819572234151,0.6911086909183753,0.0009032655876613636,1.5864460868051846,1701
32,1.2232735235969443,1.3770985521817483,0.6763754837506505,0.6957431119596573,0.0008969439220159861,1.6382993251601352,1674
33,1.1884663258140562,1.3548809664814898,0.6923663840685234,0.69724424182779,0.0008904457988080681,1.5126402280983982,1696
34,1.185046236325432,1.3186869948635225,0.6870468996019056,0.699768519137635,0.0008837741067151251,1.578426855925835,1714
35,1.2041264260180018,1.3210755584891976,0.6912193568055882,0.7000553355308167,0.0008769318115730329,1.4868071823774167,1704
36,1.2112101399459043,1.3069024977594264,0.6920983623828044,0.7012051479364935,0.0008699219550575954,1.5876855623037829,1707
37,1.189285006931262,1.28503571343659,0.6958783596105488,0.7046348039540689,0.0008627476533323956,1.3538249790424046,1724
38,1.177512731243785,1.2771850970482155,0.6858478041551007,0.7093861080343301,0.0008554120956635374,1.4781157319995994,1644
39,1.147086317058447,1.2516396160043566,0.7102554982998369,0.7161573644128751,0.000847918543001886,1.4432101881206836,1735
40,1.129963868024594,1.2420053485352645,0.701055447517392,0.7207804263995182,0.0008402703265334455,1.4978114291130318,1674
41,1.109833959282007,1.2245663196152263,0.7108452260285104,0.7178046130721473,0.0008324708461985124,1.5065709590789245,1725
42,1.104775138318481,1.17847185272525,0.7103990208656574,0.7187106365354627,0.0008245235691802644,1.4921514313642792,1731
43,1.092569201357056,1.1595835154881922,0.7104005764240635,0.7240778927918283,0.0008164320283634585,1.4257529257582227,1637
44,1.0890895028220817,1.1311917012655113,0.7124320193172586,0.7239787169271525,0.0008081998207639211,1.5060961952513847,1665
45,1.0783700900053903,1.1464561516636667,0.7176055162215622,0.7340500801670073,0.0007998306059295303,1.4162084451241017,1719
46,1.0511864450634683,1.0996955076914032,0.7167884417323982,0.7319684926620785,0.0007913281043133978,1.3410566889778135,1667
47,1.0364839552806182,1.0346979037921706,0.7141281789894698,0.7322311847968541,0.0007826960956199795,1.160185106847314,1748
48,1.0063586002292804,1.022190564644607,0.7308103677133939,0.7391225757643399,0.0007739384171248434,1.255798825889245,1716
49,1.0254860397554237,1.0154205341252311,0.7298079480975765,0.7373602414783149,0.0007650589619688468,1.1863766958699318,1741
50,1.0083325443957156,1.0047441548513145,0.73008376975456,0.7376745343730293,0.0007560616774274775,1.2329355510365518,1667
51,0.9982437904563448,0.9712380412543654,0.7370480373279945,0.7460257930947122,0.0007469505631561318,1.3524251376379555,1646
52,0.9784964416393842,0.9710782239715016,0.7353459171279355,0.7495550303068266,0.0007377296694121058,1.104145614796268,1699
53,0.9771530706338081,0.9459587664540391,0.730940322809852,0.7413507694383302,0.0007284030952540936,1.2746193434447242,1661
54,0.9382545823983526,0.9202215547748723,0.733087904121312,0.7441428331693676,0.0007189749867199898,1.1623877572725292,1646
55,0.9357237956529467,0.9393373227019207,0.7219486133169494,0.7408523550201833,0.0007094495349838092,1.1398964798699218,1633
56,0.8900720473906341,0.9426258757371978,0.7443590350055521,0.7534288110278118,0.000699830974492541,1.2113400516029038,1651
57,0.8620537258658146,0.9309790908877335,0.7371093211741441,0.74668135581435,0.0006901235810837668,1.2331114762891486,1726
58,0.8548266471021881,0.9041504637012566,0.7299682098624057,0.7463382340851629,0.0006803316700848778,1.188119645526269,1747
59,0.8501274495510749,0.8745601350586396,0.7376105873052808,0.7525565312157968,0.0006704595943947385,1.1741037591291288,1746
60,0.8314543600947017,0.8538750794605372,0.7419366237241996,0.7536952355388163,0.0006605117425486482,1.130204235563599,1705
61,0.8424832781563252,0.8829360429678237,0.7534223685923463,0.7604792558443068,0.0006504925367674595,1.0863368587940931,1747
62,0.8275929063900581,0.8634617407948423,0.7514406295847929,0.7612166018941566,0.000640406430991723,1.1167811536565095,1637
63,0.7928302071340719,0.8821908616074127,0.754804847623489,0.7662997943618179,0.0006302579089017327,1.172703842001483,1721
64,0.7911111653597722,0.8752202342475791,0.7609477312861987,0.7670467458910197,0.0006200514819243475,1.1666765476432672,1696
65,0.7766400606538107,0.8529880035288805,0.7574946156158654,0.7675101789837526,0.0006097916872274815,1.0980359089401384,1726
66,0.7508059456721042,0.8816457535233575,0.7407023144801942,0.7567763212105201,0.0005994830857031499,1.0470435868511776,1697
67,0.7272233050248677,0.895426928667675,0.7497220002517627,0.7665327994431923,0.0005891302599399685,0.9511246585174885,1654
68,0.7232758529328547,0.8916884258937595,0.7563081855994657,0.7738403236635957,0.0005787378121860089,0.9759979687018603,1732
69,0.7210753613317026,0.8662116827459356,0.7542340529907633,0.7646283442559622,0.0005683103623029133,1.0835240199776046,1698
70,0.7097063912782139,0.8743730024798874,0.7588023640731013,0.777214808375034,0.0005578525457121807,0.9793259748658841,1726
71,0.7245921116667249,0.8759332324818163,0.7537624901033826,0.7691588794460874,0.0005473690113345342,1.021210665563061,1700
72,0.7204994105871207,0.8687287640848781,0.7568186750631398,0.7701801603384303,0.0005368644195232894,0.888204205058088,1665
73,0.7128807534051307,0.8528906705048999,0.7752456089046961,0.7861879096731959,0.0005263434399926397,0.9832291125247907,1713
74,0.7065982676549627,0.8351863760055475,0.7660330599605635,0.776981594921014,0.0005158107497417794,0.9502443284817434,1679
75,0.6933895720331904,0.8015428783049845,0.7614667688087915,0.7742840654240724,0.0005052710309757897,0.857310802937358,1715
76,0.6765525229894314,0.8128439733961743,0.7726386068010683,0.7808320010395235,0.0004947289690242102,0.8833808198182213,1668
77,0.6642174364740044,0.8185134992259719,0.7621096314912594,0.7789896945084552,0.00048418925025822066,0.9624188232431804,1735
78,0.6600601463169318,0.780355708467112,0.7733891130878221,0.783972825350542,0.00047365656000736034,0.9237515811186896,1647
79,0.6576066418160162,0.7723433568404595,0.7621610228538193,0.7786034487547437,0.0004631355804767105,0.8659417786288008,1703
80,0.6674729659507597,0.7583558173527466,0.7715583307913998,0.7800320329195389,0.0004526309886654659,0.9813468892173389,1649
81,0.6618735451821596,0.7511223831188584,0.7742014897587103,0.7846991054940914,0.00044214745428781943,0.8968035226329982,1748
82,0.6331486248464788,0.7714572038886843,0.7728252893948746,0.7851926193006211,0.0004316896376970867,0.7774297196090028,1669
83,0.633330611644529,0.7489422526396666,0.7828342401100759,0.7914975642374285,0.0004212621878139912,0.7917774282294103,1740
84,0.637008975481808,0.7209395480866071,0.7734170111407993,0.7847451123665788,0.0004108697400600315,0.8536406572242603,1675
85,0.6391053652572928,0.7460893639137722,0.7835005816493348,0.7883701505943829,0.00040051691429685016,0.870467874453801,1663
86,0.6246782814347394,0.722070839803286,0.7794489700161307,0.7932809530859174,0.0003902083127725186,0.9917281764007391,1738
87,0.6144763574174299,0.7251111207518769,0.7757156826202712,0.7856886724876151,0.00037994851807565265,0.7167855997027194,1744
88,0.6342605407458997,0.7225052455544093,0.7773993037262699,0.7945259931204318,0.00036974209109826744,0.6768935321398577,1684
89,0.6305919302857587,0.7141137817747596,0.784678172205286,0.7916353172513746,0.0003595935690082771,0.688404946128482,1747
90,0.61282836407867,0.7024580443682809,0.7790014173491201,0.8007214799093403,0.0003495074632325407,0.7407784437310719,1696
91,0.6014098966311235,0.7111443362515996,0.7830322664712951,0.793161131070192,0.00033948825745135194,0.7732781030389945,1733
92,0.5679964941475328,0.6894559278022193,0.7933112460345202,0.7990247329754872,0.0003295404056052616,0.8164321499764893,1734
93,0.5539357619268589,0.6970131679250026,0.7733372279034664,0.7938289763520525,0.0003196683299151224,0.687429798765088,1676
94,0.5451394319727912,0.7052705992504946,0.7806005258161739,0.7907347421333776,0.0003098764189162333,0.6110144495097475,1709
95,0.5645246329728276,0.6790678540596281,0.7912165840593177,0.7984764151262187,0.00030016902550745886,0.8003048202359944,1665
96,0.5666609046866226,0.6790613896352308,0.7861977899797868,0.7929465495952368,0.00029055046501619064,0.6339328654825199,1645
97,0.5530595805725406,0.6820467227737056,0.7784180562777828,0.798286277255224,0.0002810250132800103,0.7863690386808313,1733
98,0.506054236559484,0.6810144335914345,0.7823741414930171,0.7982495788452127,0.0002715969047459064,0.7179071491397462,1707
99,0.502517243406501,0.6622450095827065,0.77789538715065,0.7946739490817156,0.0002622703305878943,0.6993700887034048,1735
100,0.4941832413713252,0.6795254939922997,0.7736593955520261,0.794087853651869,0.0002530494368438683,0.764510378946129,1689
101,0.464253810116302,0.6884733513366582,0.7927084387958933,0.8046032427003074,0.0002439383225725225,0.5918331233663663,1735
