epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb,cls,recon,ent
1,1.7752573248257213,1.7859595625714364,0.5674224647006368,0.5813855609956098,0.001,2.4812050367474963,1709,1.0745461959207954,0.4814458757068673,0.1152424938108372
2,1.7357653196132121,1.7510038384180808,0.5760921407319006,0.5864445416553763,0.000999909372761763,2.324140490420684,1702,1.063938099028261,0.46915174254928776,0.12926060624855862
3,1.7123504103793485,1.7398029895121183,0.5819662045355057,0.5959028664607987,0.0009996375239002368,2.286065148855252,1637,1.0422635881293794,0.45577153853075875,0.12405315231188166
4,1.6688561737830492,1.6716755424381722,0.5960060793730899,0.6028813634163319,0.0009991845519630679,2.227582455179135,1704,1.0255549858271302,0.45420558755066,0.1315312554766335
5,1.6586428163725437,1.6515303048963108,0.6077364737903386,0.616283611604041,0.0009985506211566387,2.054354559721659,1655,1.0359130904561862,0.4448900662416527,0.13630583831031995
6,1.6342848018703071,1.6420178586362935,0.6056471510529635,0.6131071126390948,0.0009977359612865424,2.270254235274011,1697,1.0046062094924213,0.4511968148524397,0.11592774261182909
7,1.5851922329319161,1.6204397376286703,0.6036181622362641,0.621070164664817,0.0009967408676742752,2.2083041422002707,1732,0.961407620473696,0.43751870245703084,0.12879940574708745
8,1.5423398442281897,1.6158911441741515,0.602657543527896,0.6197196360182513,0.0009955657010501807,2.034797236317118,1640,0.9435535303079472,0.4051747519007874,0.1353980075477351
9,1.5358673940437602,1.6180676134111462,0.6264028885241755,0.6311578059162475,0.0009942108874226813,2.2137443713829628,1702,0.9594444840685032,0.40413480887199377,0.14174927877300675
10,1.5192094068500712,1.6185125399887847,0.6192553108268273,0.6360810822699652,0.0009926769179238466,2.089185246084701,1676,0.9331269432916645,0.4050196081640749,0.13454833147544623
11,1.5288866840934119,1.631820415466936,0.6400702111556361,0.6513350363450328,0.0009909643486313534,2.088700560176712,1679,0.9558575276883466,0.4052779448063239,0.14836955260893528
12,1.488119267024449,1.6105103771607892,0.632540303593075,0.644751097758504,0.0009890738003669028,2.118909683859513,1738,0.8991171652743992,0.4075537436776176,0.1453086098201937
13,1.4626782438913954,1.582307756110533,0.6336505395274086,0.6467355030609573,0.0009870059584711668,2.023226458234033,1699,0.9089884918305005,0.4100038744200744,0.1485003378339184
14,1.4583059174999866,1.576936155421975,0.6547700890830315,0.6639573014578113,0.0009847615725553456,2.065782251939972,1654,0.891158047534966,0.38644982903299685,0.16412520943051584
15,1.4467961357775716,1.5456385961066605,0.6464288049581093,0.6628171790892221,0.000982341456229428,2.0689797523231506,1724,0.8787933909789264,0.38278058474355997,0.14906019382993307
16,1.4427751622172227,1.5382314262203416,0.6579213315280823,0.6630100177078279,0.0009797464868072487,1.993396093355124,1746,0.8907475451062082,0.40143022789113303,0.14644925975183143
17,1.4220603885949696,1.5567586156048958,0.6556952473732574,0.6755602195745638,0.0009769776049884564,1.8160992212149267,1744,0.8700341005097948,0.3961902898280261,0.1651617867497912
18,1.4117350529060282,1.5439800337473422,0.6740847223385759,0.6754325391855736,0.0009740358145174998,1.9243712981101257,1711,0.8551147762960328,0.3662466554790141,0.16984866211210609
19,1.3739286449367614,1.536557233972679,0.6606850461990553,0.6817147060065909,0.0009709221818197624,1.9384056706821986,1666,0.8525640091525389,0.3645747865489729,0.15423711648490276
20,1.3366332251961994,1.5057412575414568,0.6782769061331618,0.6916133192991495,0.0009676378356149733,1.8838583977482681,1711,0.8051892634948887,0.3535433027706088,0.1548253109347952
21,1.311731333349634,1.5226434653221037,0.68361569635091,0.6943518930839776,0.0009641839665080363,1.90685836655833,1711,0.7899229362307728,0.35166850537307554,0.14665883034082333
22,1.3042521038244426,1.5485602900227466,0.6868319350424452,0.6956802527473214,0.0009605618265574251,1.650510226924802,1718,0.8121903085392937,0.3456128029504288,0.15761452990118383
