epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb,cls,recon,ent
1,1.8240404282535994,1.859057076292014,0.5669127408116974,0.5671495506300123,0.001,2.4482576101194122,1651,1.1131169437532404,0.48977244923427427,0.10781984426847682
2,1.7836942889303815,1.8546089344868646,0.5685762432653618,0.5869830343782593,0.0009999048137490363,2.327249371463703,1738,1.0967052198088003,0.46958045546304766,0.11090430472297809
3,1.7415218900478147,1.8273507171795855,0.5691600308739965,0.5752258461689099,0.000999619291237835,2.2014543470372367,1645,1.0644835739545941,0.45927147016586156,0.13554113281337335
4,1.7181257876330984,1.8162920361370942,0.5802108698379843,0.588108684949193,0.0009991435411776655,2.336393062202985,1746,1.044551002011225,0.4655223220410616,0.11241648178715559
5,1.676824908955146,1.829785647378241,0.5956731924510612,0.6004263435032151,0.000998477744707986,2.3491873263403855,1693,1.0174196625339202,0.4505278544645221,0.12435899398420902
6,1.6176516348534138,1.822774900545384,0.5969318024714516,0.6032955552619211,0.0009976221553274767,2.183603994144672,1723,1.0025006624782116,0.43942067223801007,0.12842765218732863
7,1.6074833838275715,1.831834770014674,0.5979230450174594,0.6102283553821747,0.000996577098797519,2.108070474359032,1651,0.9996548356357489,0.4244860907445853,0.1313828775737714
8,1.5811404786097185,1.8057819784800868,0.6023152379242461,0.6151912217138821,0.0009953429730181654,2.054233182477263,1712,0.9778951733422131,0.4207333793455125,0.1461831288197833
9,1.5605422444317478,1.8242158122565515,0.6030768785222544,0.6135952991040826,0.0009939202478766408,2.112421527801127,1684,0.9560792095326934,0.41999066889576486,0.1582161031973506
10,1.5480612698510932,1.8131080712973688,0.623256003156544,0.6339490592435061,0.0009923094650684345,2.084552905591071,1714,0.9415958235272054,0.4148832188984921,0.1582789215670151
11,1.5325519696929732,1.8080814798698555,0.6220025876972521,0.6269400197996795,0.0009905112378910531,2.237594131138959,1740,0.9653744341439845,0.396743235817963,0.14323560103036445
12,1.539541263447591,1.7970081997826168,0.6257744737953721,0.6287655023118977,0.00098852625101051,2.0840512713969113,1739,0.9373344331478517,0.42246699106424546,0.1599611472644674
13,1.522527418796157,1.7551186506532885,0.6265867426001515,0.6445364819247255,0.0009863552602006433,2.041157612397218,1633,0.9259447714627633,0.4195529119854794,0.14650913032808158
