epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb,cls,recon,ent
1,1.8553330869893074,1.882914699214069,0.5537952193610083,0.5653264449551688,0.001,2.2765212750768176,1637,1.1160744147675026,0.49304616538651613,0.12357024742133382
2,1.8180810826253784,1.8566161861440074,0.5668487498242618,0.5743348068493145,0.0009999203468625017,2.2764725424996266,1670,1.1072329168276827,0.48614868492610197,0.11934914540597162
3,1.7878737749565636,1.8524826174886533,0.5664155735599762,0.5744980352795134,0.0009996814128284959,2.2612318748875166,1648,1.114271243565061,0.4806802705649419,0.12236045559749896
4,1.7491814570775746,1.8301612967508873,0.5789183316368262,0.5844360516819083,0.0009992832740253644,2.194675626086337,1737,1.0677826783595654,0.4580952666692464,0.11375140191014299
5,1.7416667206053278,1.8153863404380086,0.5717096779715641,0.5889939300109388,0.0009987260573051267,2.2654928140368744,1653,1.0634510512216113,0.48117741577623335,0.13434445865030575
6,1.70009567055278,1.7893871894269773,0.5735613655083763,0.5883147190183431,0.000998009940204023,2.10457792902717,1645,1.0158947764034154,0.4679499311090184,0.13539775209305283
7,1.684152962459409,1.7887275190802554,0.5785872692296595,0.5927229950866618,0.0009971351508859488,2.2908305762486902,1642,1.044523662228393,0.4658555877187748,0.13880962766174354
8,1.658665048317658,1.7619367812549522,0.587961972040624,0.5989161005833672,0.0009961019680697592,2.2649368225091195,1696,1.0279568116924254,0.4476414586235814,0.14303723930225318
9,1.6251936930171769,1.723533058451434,0.5894494994692544,0.6041400340377518,0.0009949107209404665,2.0827057163128613,1651,0.9688696188193728,0.43772641409351926,0.1464719204373976
10,1.5864113415846135,1.7009958211806695,0.5948668312424488,0.6002764165871167,0.0009935617890443555,2.1010474732633164,1720,0.9702737027067379,0.41139639134347383,0.14331268642917822
11,1.544470462274482,1.6600744812781865,0.5928069610336997,0.6093487810562863,0.000992055602168058,1.9477806118953216,1673,0.9411752142547365,0.4176695099528502,0.14822273505452507
12,1.5200710577809253,1.6586886419826037,0.6101082825789802,0.6164130370459622,0.0009903926402016153,2.0381781936829326,1684,0.9394913247025126,0.39902784669160873,0.15115774716600625
13,1.5130086610078566,1.6760517483009942,0.6023893178252171,0.6182270913133584,0.0009885734329855799,2.153864094814996,1724,0.9034796969763947,0.41927567426302254,0.15541612881325065
14,1.4779261066590665,1.682221312862024,0.6095047819808826,0.6248472301716288,0.0009865985601422017,1.9725731032810339,1649,0.9155040557938305,0.37969592814186093,0.15457098313343942
15,1.4605302274722018,1.6776084024419335,0.6206609700130798,0.630822751373042,0.0009844686508907537,2.0080561331116287,1647,0.8620687129048947,0.3908948148889047,0.15346016957644223
16,1.4541857335492665,1.6709435211778316,0.6150127105203063,0.628806860452051,0.0009821843838470534,2.0126392885738733,1700,0.8873625773415176,0.38390519287248775,0.1588967480596152
17,1.4160472829567494,1.6530374997939143,0.6385970816333674,0.6449997414190993,0.0009797464868072487,1.8634955123915584,1662,0.8799065508910499,0.38840962687228814,0.1552201684265406
18,1.396707702739623,1.6547619716460735,0.627247981931754,0.6350994661880227,0.000977155736515932,1.844471695947983,1726,0.8365711992145044,0.3699514413920333,0.14633010685506556
19,1.374041838801201,1.6340120120623771,0.6326267792260373,0.6521651897525995,0.0009744129584186599,1.9543773058898195,1700,0.8400810320412154,0.36743664596526765,0.1618307758870866
20,1.3585389185688577,1.646565259370225,0.6441566069643119,0.6573761777500173,0.000971519026398956,1.9307787897059936,1651,0.8417561015415918,0.37269173327035965,0.16333371260891516
21,1.3055323196195485,1.6441457108014363,0.6569409584468758,0.6704948219272127,0.000968474862499881,1.8264203761501934,1732,0.7876536938997759,0.34958340976436464,0.15210072204331895
22,1.2813256412370992,1.640435704523349,0.6432121377056546,0.6595444736024308,0.0009652814366302568,1.7749140070033902,1660,0.7689365608443788,0.3614156909114079,0.14938538201070203
23,1.2644109455900647,1.6613773213489016,0.6531447006493692,0.6651013335307504,0.0009619397662556434,1.826404002661909,1723,0.7595036062765451,0.35612201263318094,0.12301169517468066
24,1.234891575671435,1.6433802674462863,0.6585456921925874,0.6647586426011705,0.0009584509160741599,1.905134319971261,1654,0.7554948618316355,0.3199413304711558,0.141245115332956
25,1.2072008494608035,1.607661050928247,0.6710467217300652,0.6782380596301046,0.0009548159976772592,1.6805767463082755,1639,0.7374155194646282,0.3188733306751101,0.1491063495872021
26,1.189915942245108,1.5771556486802463,0.6534969016483707,0.6735697776312023,0.0009510361691955607,1.706240920074716,1712,0.7475667105348656,0.3153523343020578,0.1470916201814017
27,1.194292678760638,1.5395738200977593,0.6627027446963242,0.677449378628539,0.0009471126349298557,1.821833963683651,1674,0.7159923236758291,0.3164946592402612,0.14147014758628348
28,1.1712753252601151,1.5451815132211175,0.6602623340706627,0.6783278185530504,0.0009430466449674013,1.7572756726628067,1656,0.7052469862834035,0.2991871644226342,0.14529564876417927
29,1.137837343596028,1.5440331930069218,0.6775067445610475,0.6867123037748419,0.0009388394947836278,1.5854097851965832,1683,0.7076450050395849,0.28381072600864937,0.11474611458303438
30,1.111477464045988,1.531414411839558,0.6726952653786048,0.6873486454482891,0.0009344925248293835,1.6081751213500033,1749,0.6838308575114841,0.2973902238144574,0.11576348024726325
31,1.1170895870336257,1.527998877482402,0.6862954277321632,0.697379315817097,0.0009300071201038502,1.6308039179988225,1698,0.6878751068714027,0.28854799173048373,0.1228970363294787
32,1.1335257310749902,1.512068473912109,0.6741332954994275,0.691550504412487,0.0009253847097132655,1.5955520426369798,1747,0.6836762871616899,0.30467626043256224,0.11225563493680307
33,1.1107133688794197,1.5008477837015821,0.67844681359824,0.698130610778713,0.0009206267664155906,1.5633323192743895,1692,0.6807642722580498,0.29266697907619277,0.11252862629328272
34,1.0976625759726393,1.477073140690097,0.6911918008913118,0.7024547630469069,0.0009157348061512727,1.5794735674906155,1716,0.6787039149396421,0.30537132094743413,0.1089397651936805
35,1.0950309708020818,1.454496851835243,0.6837255025690033,0.6987120187186735,0.0009107103875602458,1.463363313754554,1685,0.6689247182014211,0.3100361519019031,0.11140250917047856
36,1.0961033586008764,1.4496777741631475,0.6905684209770069,0.7030569445238357,0.0009055551114853296,1.4766024882953626,1660,0.6660197610855209,0.3086408445373023,0.12664818466110883
