epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb,cls,recon,ent
1,1.834960044493912,1.7919788987679643,0.5240385202106618,0.5437791806488175,0.001,2.2730620781451782,1748,1.1091026786721214,0.49767059713212025,0.1263812708067102
2,1.8270890187891766,1.7529139326346028,0.5448733219980864,0.5537622189359096,0.0009998873580873847,2.342536875630025,1653,1.0998968070772956,0.4942022385746529,0.11600216794657399
3,1.797625997583416,1.7548080629069087,0.5501560680348552,0.5627588734147602,0.0009995494831023409,2.467576063325261,1705,1.0813487366419596,0.4834633716445859,0.11534608481462287
4,1.7799324159358494,1.7118823449560692,0.5524499454442232,0.5706084332276996,0.0009989865272804063,2.2465981814811635,1678,1.0806413298070598,0.49410146268386773,0.13000618596281271
5,1.7674317064565614,1.78547428882857,0.5599942948288523,0.5723743990401593,0.0009981987442712632,2.2819820976683434,1705,1.104354355119783,0.47343449151136424,0.13367972180162097
6,1.7176519603623759,1.7971727665862387,0.5672965183351819,0.5848584764939736,0.0009971864890244513,2.2906687500677783,1734,1.0452919579287456,0.46576228567804606,0.1302975506950833
7,1.6890238647793852,1.7647681023543058,0.5763300241975242,0.5873028088903968,0.0009959502176294383,2.1279511447895723,1664,1.0317651672416963,0.4685275201295012,0.12879947878901274
8,1.6876524366006638,1.7045476759177751,0.5836494919921171,0.5956736539443368,0.0009944904871101226,2.2047950601141397,1722,1.0318940555257532,0.4686999354539805,0.13285909165944115
9,1.6753089711852793,1.6648603725807802,0.5899507705836895,0.6018945328609056,0.0009928079551738544,2.043911537549623,1705,1.0186140400450923,0.45396369457658475,0.1368269915245406
10,1.6612624999572654,1.7038544924166952,0.5982395961175517,0.6093450951385857,0.0009909033799150946,2.1182821501653266,1638,1.0233029108968719,0.457687911359635,0.155084568628425
11,1.6258186369147856,1.6781865054082283,0.6043368749602955,0.6186846392250509,0.0009887776194738432,2.037923257561396,1700,0.9938971066116596,0.4426915276624676,0.14645307555772205
12,1.599801488918965,1.6563077671373887,0.6105887598912599,0.6168882721244622,0.0009864316316489873,2.0828982426002547,1668,0.9876844762226361,0.42617478817569887,0.1477266282150521
13,1.5759067855298914,1.607694664691711,0.6029626377267385,0.621602881888815,0.0009838664734667494,2.0534134320855735,1646,0.9694652703429015,0.41592612772709453,0.16449894223170017
14,1.5553074431983074,1.5966264527359162,0.6278645901516293,0.639552790602922,0.0009810833007044247,1.963368732646434,1729,0.9523731459145379,0.4049615145091127,0.1526877999656938
15,1.5444581834579434,1.5753006616113951,0.6254034549703782,0.6351794021163648,0.0009780833673696254,1.9055396318361824,1728,0.938006883015088,0.4175923174113146,0.14549598310675974
16,1.5240613548002573,1.549014487283039,0.628556951434345,0.6468253169409005,0.000974868025135266,1.9704096154087405,1652,0.9086606987733006,0.40417315261385955,0.1504211497636424
17,1.4898174459697955,1.5173332096036571,0.6367781468579976,0.6410963389971235,0.0009714387227305421,1.8752036840697146,1719,0.8999793659630771,0.4107215228349022,0.15663809202133083
18,1.4668305971016133,1.5224288750044255,0.6357638860725248,0.6507606513064006,0.0009677970052881811,2.085443950368678,1671,0.885643497270671,0.4109107174568985,0.16151436169457198
19,1.452752353848381,1.5249469340761688,0.6420277302196427,0.6517117420795338,0.0009639445136482548,1.8914416244897223,1741,0.8809860742644531,0.3856569421298308,0.15474985536832425
20,1.4106494031724879,1.5348888750618852,0.646949420216136,0.6594513218795839,0.0009598829836188694,1.8395946391632645,1639,0.8567742309540808,0.3896389564421311,0.15069794766653022
21,1.4210770449365169,1.5385216183632007,0.6541470120125148,0.6656418776159155,0.0009556142451940679,1.7663487677930034,1642,0.8582599863864476,0.3891876253629651,0.15210507675333826
22,1.386211946074859,1.517277055019577,0.6554351243199875,0.6652589369598102,0.0009511402217292926,1.815375889301225,1673,0.8557730066657517,0.3766267888785586,0.14352918007383092
23,1.3705714070749526,1.5189438641879003,0.6603969266128912,0.6770885619625663,0.0009464629290747842,1.7556333189308524,1657,0.8763058131223661,0.3863236548734056,0.15347364113174763
24,1.343659085433281,1.50222453139688,0.6633657737435676,0.6795201411968695,0.0009415844746673047,1.8499947878632637,1644,0.8264404644692891,0.3802458518649935,0.14438608240937206
25,1.3250811724145923,1.470355343958661,0.6750122672721665,0.6846093110273996,0.0009365070565805941,1.8065799046507796,1707,0.8205513425959169,0.3663983972303492,0.14888555924423846
26,1.3128439551366728,1.4397646056703246,0.6755209149041334,0.6873763848005637,0.0009312329625349902,1.635571495643223,1647,0.7961305299468953,0.34808564624100813,0.1497249661140343
27,1.287884143965619,1.406233465535451,0.6726730664026044,0.6848557358285898,0.0009257645688666556,1.6926739205733667,1660,0.7852821070057268,0.3374268534163379,0.13907600142836468
28,1.2733646970203678,1.357009961727607,0.6805875800702614,0.6959453843259779,0.0009201043394568773,1.5246998983848656,1668,0.7915170347858368,0.34752741382502955,0.12779391836489393
29,1.2458534875384204,1.3505624885399359,0.688472122944785,0.69593964657904,0.0009142548246219211,1.4764217231912244,1700,0.79027617548601,0.3565846744945391,0.13106233433022985
30,1.2566070612683076,1.3487930914076547,0.6929573166710609,0.709192391105617,0.0009082186599639428,1.6214167197963,1725,0.7673559410547864,0.34755621524649594,0.1224848499446188
31,1.2334355991658763,1.345616367018786,0.695781012318245,0.7037176987757605,0.0009019985651834703,1.676904025163715,1636,0.7288233469653753,0.35584545090375236,0.1272461167342588
32,1.214605287529882,1.3355510436101814,0.7006233374947739,0.7101978086645339,0.0008955973428539943,1.6765193160976581,1733,0.7386384655725814,0.3468268020067174,0.11818612824349804
33,1.1830971821340668,1.294281638417816,0.6995565462176323,0.7096454969428305,0.0008890178771592198,1.5233961347172702,1644,0.7146446975286951,0.30899745681231994,0.12571729007633542
34,1.157257063679499,1.2863705021248044,0.7158110301109454,0.7207164648156192,0.0008822631325935463,1.5401049025713698,1637,0.7002273055464474,0.3262835478792975,0.10943724466306458
35,1.157904229779014,1.2747450290452729,0.7105394712953615,0.720137078947698,0.0008753361526263622,1.4556166427829502,1714,0.6980642377826533,0.3159607231542648,0.10566400403101071
36,1.136048570164714,1.259402652838083,0.7029129172160474,0.7197162197574845,0.0008682400583307562,1.6023124458358335,1637,0.6961311570165092,0.31666409895297715,0.10021742440814708
37,1.1302968580922477,1.2565674196241967,0.7045689473062822,0.7142653830767847,0.0008609780469772623,1.4768128726060432,1729,0.6884807660616988,0.3030477441589161,0.10343908543237668
38,1.0877067767205877,1.2473664830260724,0.7117023053711227,0.7258611484991689,0.0008535533905932737,1.6629338880073559,1652,0.6627840825360434,0.3042201295603149,0.09045110844001557
39,1.0663774210302572,1.2557122995694243,0.7135948998470266,0.723766155434945,0.0008459694344887732,1.4099662982209662,1731,0.6550976679127858,0.29066919081828385,0.08807203439246916
40,1.0584591490217943,1.2525766761738812,0.7173884380625686,0.7270751345032072,0.0008382295957490434,1.3446312232397768,1660,0.6619696601720105,0.285775660684344,0.09549237892194753
41,1.0540604067505694,1.2746356742536757,0.7222029901286743,0.7332098624290577,0.0008303373616950407,1.5145619575564442,1693,0.6444649809222707,0.2881952099439731,0.08655901827656098
42,1.0270468913232587,1.258681617114037,0.7269702077162637,0.7385135604900587,0.0008222962883121195,1.3077924864441677,1638,0.6097684637577524,0.29165584220920393,0.07708585285973099
43,1.0106788498871682,1.20161000471573,0.7241784718164234,0.7415260885508299,0.0008141099986478212,1.4177756432744886,1708,0.6453575720973416,0.2903796840282795,0.07745546734428277
44,0.9927568617133941,1.149779971948413,0.7327258113457514,0.7405857648162313,0.0008057821811794457,1.301932429968803,1690,0.6097423039037927,0.2657473039826623,0.06328530772011122
45,0.977373793521254,1.1293604249509732,0.7262641520966617,0.7364649131607267,0.0007973165881521434,1.2955005372688215,1720,0.5972729218608768,0.26495165046615105,0.06606983403707119
46,0.9418916591971376,1.0948427762684227,0.7289830472502591,0.7480476258848532,0.0007887170338882741,1.298754920451016,1635,0.575713024691511,0.23921199152360934,0.07364091515995991
47,0.9168638956643523,1.093900546231159,0.7351041953549139,0.7512054031685469,0.0007799873930687978,1.3991299848668663,1675,0.5594578265840371,0.23464913031340737,0.06427271563885824
48,0.8893393449528031,1.0812862909185268,0.747289948833446,0.7507564604518006,0.0007711315989874676,1.4521131500768305,1684,0.5518283251385895,0.2677364701243583,0.08425502257930417
49,0.8741530277934235,1.041209786476507,0.7428912710945558,0.7545763080045386,0.0007621536417786159,1.211533069649708,1741,0.538188760515339,0.23562970912257009,0.051519382125865876
50,0.8451810067166764,1.013805633144211,0.742176842351556,0.7530124528342652,0.0007530575666193282,1.150852241660918,1737,0.5100762478306832,0.20792068476485004,0.060860931892514514
51,0.8282957863733428,1.0305201480794373,0.7530677837196249,0.7618971825815958,0.0007438474719068173,1.3052061727762072,1689,0.48233634390915414,0.21678359166873717,0.06257633705883661
