epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb,cls,recon,ent
1,1.639993106286739,1.6472338450586719,0.5201913660016375,0.5325259512380561,0.001,2.368406508836988,1679,0.9913944466767951,0.4325702166793449,0.1095328319481858
2,1.6149300590824753,1.6278969771150167,0.530901292682907,0.5475616556521561,0.0009998605186060136,2.24725733875915,1712,1.0013949219725826,0.42891325917468215,0.10042077804042651
3,1.5558463363180148,1.6111153673650778,0.5426977893827707,0.5497438389363976,0.000999442152244292,2.3850036046898433,1690,0.9532657408497356,0.4152360828810346,0.12380996270083222
4,1.530252463911452,1.6078085063272953,0.5415122518885742,0.5509189665375887,0.000998745134332128,2.2965942875977396,1741,0.928192662206033,0.4106147211660269,0.12078285423378946
5,1.5236415293589753,1.6327295690953594,0.5653221369966724,0.5597030999664669,0.000997769853753642,2.195185890277599,1649,0.9307641432294036,0.407632673565975,0.13115874767542712
6,1.4983794843127336,1.5902972361595922,0.5531772376208623,0.5699030945876211,0.000996516854642812,2.330271378562298,1715,0.9117224932278074,0.39550447762918,0.12420582951990401
7,1.4726451024321285,1.5609602613165867,0.5714329293979815,0.5713640313304844,0.0009949868360798894,2.212992429466063,1678,0.8987630359296148,0.3940125937574695,0.1256478240362555
8,1.4575437008464016,1.5197036017103012,0.5752372810165559,0.5809743656316769,0.0009931806517013613,2.2021703490106717,1693,0.8930713496073545,0.41240913729362233,0.14768415494885184
9,1.4388221190939823,1.500549989756622,0.5721070299660997,0.5880515863616445,0.0009910993092236877,2.0584318533854913,1691,0.8801613446318495,0.39735934586970556,0.13639345908818867
10,1.412824213535119,1.4659648265581122,0.5960336550509905,0.6022837928736869,0.0009887439698810694,2.099993763025736,1651,0.8700249946923865,0.3699339498996563,0.14094745317768873
11,1.3880057474435619,1.4423169170037373,0.6008432074509332,0.6083280757319235,0.0009861159477775653,2.0868457819362454,1630,0.854591907744293,0.3700975471264685,0.16634922149349432
12,1.3420226175338608,1.4306389269927455,0.5958249577365181,0.609415282938781,0.0009832167091539214,2.091929094198876,1696,0.8150786937095739,0.36929042409907215,0.1534380114756422
13,1.336458562093205,1.4155302705014297,0.6133036023721109,0.6194601599901751,0.0009800478715695164,2.005017974331678,1697,0.8193482290229689,0.3716507344774583,0.15969583079926555
14,1.3018363318416222,1.3830019149704174,0.6034435010478357,0.6197028167115382,0.0009766112029998845,2.0531173872395536,1676,0.8115825466638464,0.3560381481197517,0.15869151418546734
15,1.2645920771749133,1.3781086298797256,0.6115391301435443,0.625610332467261,0.0009729086208503173,1.9786487274226885,1694,0.7760082392994506,0.3407107151025778,0.15301030071756158
16,1.24608461165702,1.3716545888554768,0.6257308830676912,0.6368424449506592,0.0009689421908860927,1.9230098057098066,1695,0.7408006299800357,0.3385251664188,0.15713756987018615
