epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb
1,1.5041278662369293,1.5925197799320803,0.5423871912682957,0.5551527123023513,0.001,2.333565290666915,1693
2,1.4667216976637272,1.5951662750838844,0.5465946405250235,0.5560678641766639,0.0009998776383426215,2.3655422389043204,1737
3,1.4303539729418584,1.547694322404178,0.5568177398854119,0.5698342849989628,0.0009995106132599867,2.247164820281765,1641
4,1.4063089395371775,1.53122645267528,0.5625292184575073,0.5645508129101814,0.0009988991043912857,2.272720064329993,1702
5,1.3915613195549834,1.5424547220827427,0.5551068898263772,0.5739886619912966,0.0009980434110374724,2.2028428265125206,1651
6,1.363252638698645,1.5445031233071738,0.5759851644636124,0.5876450462762199,0.0009969439520147753,2.192688413206736,1659
7,1.3225196135546244,1.5450678593721923,0.5710395417415605,0.5895891948470531,0.0009956012654497074,2.2261886658226295,1685
8,1.3121866475812514,1.5509692397529962,0.5885109901747991,0.5965327658034998,0.000994016008515682,2.3055999771033586,1728
9,1.297400706018052,1.5516637679077212,0.5838153888022649,0.5970561876756121,0.0009921889571113628,2.183388218057446,1694
10,1.26434977481048,1.5743623853246829,0.5903904694787565,0.6041290590892531,0.0009901210054809014,2.114355147515803,1708
11,1.2385127246624104,1.5953576519416088,0.6008820332850119,0.6063861205702517,0.0009878131657762535,2.071825463630256,1736
12,1.229894134278774,1.5925401671635566,0.6065220320301408,0.607143414352491,0.0009852665675617836,2.089972416041245,1748
13,1.2026456229006908,1.6100641156796893,0.5999467420173221,0.6135934911475013,0.000982482457261405,1.9080224526807934,1747
14,1.181088778130547,1.6064868512813566,0.6107779857306194,0.6237512470298787,0.00097946219754852,2.1758062924021977,1713
15,1.167463834582078,1.5838992912576937,0.6017515770490447,0.6156096336775452,0.0009762072666790656,1.9944511327231145,1654
16,1.1425370501391572,1.5807184284989206,0.6096988822089989,0.6188718649172463,0.0009727192577679852,1.9388093407888352,1634
17,1.1238720302326974,1.5770321348682244,0.602681292751869,0.6217562907644079,0.0009689998780094837,1.9869018131058584,1718
18,1.1384661707484283,1.5681547424086641,0.6241936232211264,0.6374227148227756,0.0009650509478414481,1.9265417487500514,1671
19,1.1383767859007246,1.5606659446543465,0.6288764618630088,0.6391191795470057,0.0009608744000544391,1.9556406460144033,1642
20,1.1315362493178742,1.548410902356243,0.6193551020239703,0.6338865094726253,0.0009564722788456944,1.8625368959402244,1631
21,1.145851037455367,1.5209207870272643,0.620865250498892,0.6418741561135891,0.000951846738818602,1.7862556776442573,1668
22,1.1206146969325983,1.5129375225793031,0.6269157894912932,0.644757155363652,0.0009470000439281379,1.8144519126098044,1685
23,1.104625760617688,1.5036587400395103,0.6439037704967766,0.6505788123998407,0.0009419345663727806,1.8742636969721362,1649
24,1.0903216992146432,1.4846221156503252,0.635840453703106,0.6618196708332916,0.0009366527854334463,1.8024524318407475,1652
25,1.0953311674036388,1.4811958318553526,0.6430304308584495,0.6573279036158007,0.0009311572862600139,1.6542828091046828,1674
26,1.0780472020531664,1.466362110528282,0.6524932263214526,0.6653182677813047,0.000925450758606031,1.753341649370029,1643
27,1.0595129262214271,1.4598359563341348,0.6580174004153145,0.6656346620019234,0.0009195359955122244,1.7939220356399843,1646
28,1.0360140727393052,1.4517143220368374,0.6498034584813854,0.6694140141587158,0.0009134158919394544,1.5322222090155373,1696
29,1.0143212016782548,1.4300070964662164,0.6608227609586038,0.6728176636758963,0.0009070934433517871,1.5632496561440195,1660
30,1.006752912533368,1.393534202566819,0.6613869086493346,0.6735944468893312,0.0009005717442503741,1.6407288992161544,1673
31,0.9919878216314969,1.3729248893529418,0.6636714394819117,0.6766620151666498,0.0008938539866588592,1.6152942944617885,1740
32,0.9810586217490445,1.360440265407572,0.6683732986868479,0.6757298015195428,0.0008869434585610534,1.57415159543855,1652
33,0.9546806014764376,1.3431271025247733,0.6597563515769007,0.6708700734752601,0.0008798435422916424,1.5800588252607903,1630
34,0.9236096120934588,1.3681882542871373,0.6725704379816065,0.6834452429753628,0.0008725577128807142,1.5518891607077407,1690
35,0.9211200914366569,1.3708404802382443,0.6741961823612566,0.6913976248315498,0.0008650895363529173,1.5259710764086107,1654
36,0.8711156356405321,1.3310236840831682,0.6837483840007068,0.6916847175549485,0.0008574426679820813,1.4800326908552537,1728
37,0.8780525566471132,1.3494681122099612,0.6841520671275653,0.6877653421669035,0.0008496208505021571,1.3660822693251466,1659
38,0.8952806023733957,1.3232966013285925,0.6812884222457615,0.6937835660974394,0.0008416279122753467,1.5733041203906195,1637
39,0.8831072207398641,1.3080789192438285,0.6772793610258804,0.6968894638471865,0.0008334677654183254,1.5473072179199558,1737
40,0.8738469844300583,1.2524804137895214,0.6933358852126559,0.6943109543976824,0.0008251444038874685,1.5599931258111464,1719
41,0.8523564514101857,1.2422006269328634,0.6861625041990252,0.698796609743673,0.0008166619015240235,1.3909872796937897,1742
42,0.8348638433177471,1.2301777696769634,0.6893875458048342,0.7026958730165258,0.0008080244100601822,1.307340521756138,1679
43,0.8328282845439977,1.2408699984591884,0.6980372783239303,0.7106679687680469,0.0007992361570870288,1.322217511714831,1697
44,0.818630852033097,1.1939053555454096,0.6942056007024857,0.7070090474576592,0.0007903014439853604,1.385047159971815,1696
45,0.8027241768089273,1.1652720090760016,0.6954419740407919,0.7073563723600441,0.0007812246438203904,1.3490299160292127,1687
46,0.7770061250290898,1.1521923214625898,0.702390673797252,0.7111898924262748,0.0007720101992013662,1.2048539363779658,1647
47,0.7538479373224334,1.155867214779863,0.7063352640331965,0.7148982211272039,0.0007626626201071493,1.236059179250081,1667
48,0.725340429281122,1.1490228025470683,0.699848375436127,0.7076844802354981,0.0007531864816788219,1.3006293083752871,1730
49,0.7253259829710661,1.1090300959348212,0.7102881355897768,0.714151515940811,0.0007435864219803983,1.3247905768268031,1727
50,0.6877538193581504,1.0880001673278583,0.7021106402340792,0.7145247262434383,0.000733867139728741,1.2827172388081334,1714
51,0.6821080339491646,1.09000224620075,0.7052558822076889,0.7191891596089434,0.0007240333919937892,1.2180498887954736,1670
52,0.6698619103993426,1.0733497927966547,0.6965942109886789,0.7191019100196137,0.0007140899918702278,1.3004892293572974,1660
53,0.6578177439983174,1.076467590708337,0.6908902739100219,0.7131387973903385,0.0007040418061217324,1.1918128049613905,1668
54,0.6475945553110851,1.0990475357003773,0.7185230562968989,0.7241001894926924,0.0006938937527989511,1.2618079394997208,1728
55,0.6549634418527787,1.0662122424435274,0.7044013782032778,0.7239094504412225,0.0006836507988323784,1.294135309996338,1675
56,0.6392303427045046,1.057145885638661,0.7154172338916402,0.7272205008152156,0.0006733179576013097,1.1143398299251737,1724
57,0.6402817838007643,1.0467931273558568,0.7196557425384529,0.7302631618736809,0.0006629002864800588,1.1989641367473767,1692
58,0.6020465043274124,1.028452479804401,0.7172772490501371,0.7326537083168848,0.0006524028843626433,1.1488559954783422,1660
59,0.5832306574048388,0.9993393222489276,0.720398691117039,0.7324503767731818,0.0006418308891671482,1.0961447226280194,1680
60,0.5695918710006554,1.0033247574742796,0.7236134181220014,0.7379023700798337,0.0006311894753209896,0.8475104011764254,1710
61,0.5584457500754234,1.000946987986544,0.7322141985530652,0.7417899001355208,0.0006204838512283073,1.1657733541775064,1691
62,0.5272721645960836,0.974287126562423,0.7213173110351631,0.7335517266189158,0.0006097192567207304,1.2160836979494551,1739
63,0.5025454201570098,0.972033082559203,0.721626413205258,0.7327678144076096,0.0005989009604927587,1.1713418634681223,1681
64,0.49470228506370306,0.9436709103649894,0.7181854226232004,0.7348755556861633,0.0005880342575230181,0.976319965365979,1631
65,0.46364678066549136,0.9262822051256839,0.7198173929455807,0.738973648120672,0.0005771244664826512,1.016845229229893,1699
66,0.4499184566077531,0.9125226221287526,0.7215272152632852,0.7309002837468507,0.0005661769271321114,1.0204700491632772,1744
67,0.44367136448154093,0.8968198335442144,0.7209198382299731,0.7367298955339971,0.0005551969977076349,1.047917904648945,1666
68,0.4593400838073428,0.9095588210303648,0.7324358060345568,0.7458040548311408,0.0005441900522986712,0.8654216935501305,1690
69,0.4532341282323752,0.9163218224710548,0.737125557158708,0.7513484267434148,0.0005331614782175519,0.9852359363496357,1673
70,0.46171053528117517,0.8820871719978592,0.7241911085758824,0.7371769116930457,0.0005221166733626894,0.9869433376021858,1689
