epoch,train_loss,val_loss,train_auc,val_auc,lr,grad_norm,gpu_mem_mb,cls,recon,ent
1,1.7742028028290755,1.7992389155364006,0.5486425240416526,0.5598979389614671,0.001,2.484756685699167,1700,1.093411605099771,0.46339172501357073,0.11888666522725293
2,1.759076105013771,1.7994254004699897,0.5445068524796453,0.5573581893635352,0.0009998903417374227,2.4672102947653682,1727,1.084928871467858,0.4669556126711403,0.1035535087046604
3,1.7113735608332121,1.7409743256323784,0.5652762664252976,0.5706900858614581,0.0009995614150494292,2.243990603806154,1740,1.0274493654244035,0.46749327134699625,0.11813753742901446
4,1.690264641596827,1.7638156878509723,0.5674432631588475,0.5745747751836284,0.0009990133642141358,2.1792231253603265,1737,1.0327359130911085,0.46095467107203725,0.1223242378473303
5,1.6427711846582191,1.7303356170886741,0.5779109161090528,0.586804577430799,0.0009982464296247522,2.2277607074129637,1710,1.0112277057194385,0.44645466129343797,0.1494408305461236
6,1.6056796386428167,1.7211948262871013,0.5904853973621961,0.5972481999829287,0.0009972609476841367,2.3171686955872337,1647,0.9632049856537378,0.4577808666908208,0.1380505863452493
7,1.5728276183427725,1.659250938929865,0.5885247907785215,0.6018026421689416,0.000996057350657239,2.1282441955603115,1637,0.9474931245293527,0.41642520519049797,0.14553927450017248
8,1.5784142338955711,1.6623220416628333,0.5884803459019381,0.6055039821515902,0.0009946361664814943,2.038338948467657,1708,0.9503240973520773,0.43312051139979624,0.1422974255529
9,1.5606224049958628,1.6397022246624995,0.5967609064378101,0.6057892079868653,0.0009929980185352525,2.1523294638450183,1705,0.9465316497619407,0.43751154337542864,0.13222519524275284
10,1.5226220987591914,1.6244913039642566,0.5939308451773101,0.6169477162295836,0.0009911436253643444,2.0941980985608333,1682,0.9345543944562847,0.41094328396336943,0.13060277782683707
11,1.5038997402047618,1.605308372498844,0.6081692614609631,0.6172887231267876,0.0009890738003669028,2.0370985933255685,1721,0.9230276005862775,0.41112681741881707,0.16227789963149006
12,1.4677736300034185,1.6002862705930345,0.600162457199655,0.6209448657367842,0.0009867894514365802,2.058714084873163,1703,0.9048497335986355,0.41289613011734866,0.15105234845412396
13,1.4225451636411435,1.6171253887740744,0.6107094357958951,0.6301588107131998,0.0009842915805643156,2.1448900893930536,1647,0.8643030822856789,0.3659697550752182,0.14617479582646614
14,1.390124230854037,1.6134741783110909,0.6267312995398535,0.6362343352969666,0.0009815812833988292,2.09508541357769,1734,0.8332731320227657,0.37263329880686424,0.14201359338447894
15,1.3757725882302558,1.5860688104897351,0.6253317865609286,0.6382480450232555,0.0009786597487660335,2.1182766246670828,1726,0.8368191181907799,0.3724977445385297,0.14832979876457206
16,1.3713176099574553,1.5794072792595168,0.626011070354243,0.64733370908568,0.0009755282581475768,1.8664055949013105,1643,0.8282116750386781,0.37939579537585294,0.17146674251633526
17,1.340373337568678,1.5679301132685077,0.6472516790187942,0.650845144424638,0.0009721881851187407,1.9548706223445231,1699,0.8294724124430631,0.370391533908606,0.15972542877057974
18,1.323143907269762,1.5562014917173472,0.6501240844412881,0.6592463660377491,0.0009686409947459458,2.021683477552398,1649,0.7864167348766657,0.35031829204079135,0.15534832490835848
19,1.3042018619969642,1.5384135033170352,0.6468642188771285,0.6635712836824115,0.0009648882429441257,1.8713911338392626,1647,0.8009030329783324,0.3639114346305679,0.15484794193320314
20,1.265454552409182,1.5330817907410605,0.6557069193446978,0.6642645115980806,0.0009609315757942503,1.8009030969012074,1635,0.7711169451111001,0.3616211469216493,0.14152131622112515
21,1.2389470761453074,1.558340671202763,0.6692527071551844,0.6729206504334163,0.0009567727288213005,1.846178006882093,1724,0.7263236364453698,0.32614225249191225,0.14536260842743268
22,1.2269045116546737,1.522344678050962,0.6642958128908614,0.6756015139063349,0.0009524135262330098,1.9248329484058753,1634,0.748239403778329,0.35685507721414383,0.16381547377781525
23,1.2101179915570237,1.5055250701332992,0.6561355526396342,0.665937429398255,0.0009478558801197064,1.678315502711077,1714,0.7322370929425969,0.3138478162161744,0.15675378296292186
24,1.187657822484661,1.4769688883174434,0.678688957155236,0.6884366286273768,0.0009431017896156073,1.8240644735289722,1715,0.7214609475086755,0.31364721978536597,0.14959075589095486
25,1.1566416943686213,1.4680578031655247,0.666278293930248,0.6897664222350918,0.0009381533400219318,1.8242355423731196,1723,0.7251344517558235,0.3062912228672323,0.1352375468644819
26,1.1522205043489486,1.4585007627926285,0.6751976194743063,0.6876836702787995,0.0009330127018922194,1.7805140253485683,1724,0.6859687531952401,0.2968985745032555,0.1496849679539776
27,1.1278075459287313,1.4387939904586067,0.6877931442458995,0.6939641329940432,0.0009276821300802534,1.8974864616686893,1645,0.6921860958432761,0.28015349694109665,0.1446569084223112
28,1.0930894348003801,1.4256472660048483,0.6873406078552949,0.70113351642062,0.0009221639627510075,1.6782484293381275,1736,0.6896794992723978,0.3037074739809373,0.13275442341308447
29,1.0829208930466416,1.4485900180863502,0.6941960775279826,0.6996451830352464,0.0009164606203550497,1.6352300903401629,1679,0.6583859898457719,0.2958122472912321,0.1336856829183012
30,1.083770075312377,1.442707701067175,0.7052774540967995,0.7076406719885653,0.000910574604566852,1.6085754401036747,1697,0.655616934122688,0.3114299082898675,0.1255763634796957
31,1.0733192173368236,1.4433950525425776,0.6959492372405293,0.7075755414025682,0.0009045084971874737,1.7226960902037252,1738,0.667074322783645,0.2858259711875802,0.129426590417796
32,1.037546776637785,1.4103274612400531,0.7080266629834678,0.7148062497550134,0.0008982649590120981,1.645004950291569,1746,0.6368585221070403,0.29144809493212337,0.12153061481365635
33,1.024882742929156,1.4050910192015922,0.7086454360253874,0.719928190641172,0.0008918467286629199,1.5393431219303388,1746,0.6457325130224201,0.2790457008583772,0.10115133302951271
34,1.029483807570339,1.3897961570866686,0.7108503855614987,0.7166309251651709,0.0008852566213878947,1.543292739121937,1716,0.6083291582207081,0.2728396933702843,0.11731853621282805
35,1.0090457561807509,1.377457025080657,0.7104455168328624,0.7200882996038258,0.0008784975278258782,1.4281493494294046,1649,0.6072557648951962,0.2894624322662596,0.1142637632989281
36,1.0038367872838525,1.3511402413352565,0.7152279584013567,0.7278060393250599,0.0008715724127386972,1.4558309689812894,1657,0.637738023243724,0.28244789942860415,0.09791328012167322
37,0.9697747312271995,1.3402806952174962,0.7157791564771723,0.732556564795068,0.0008644843137107057,1.4797964948773612,1718,0.5931420892033352,0.27277900120834947,0.10548303051575385
38,0.9770070071505773,1.3331549453523723,0.7279088506141365,0.7313389518607513,0.0008572363398164017,1.6771545947097002,1734,0.5951938955563543,0.2763943344073972,0.08563034255436455
39,0.9416231938152495,1.3242667766826615,0.7311240092363601,0.7373110106242075,0.0008498316702566828,1.4557299837756663,1650,0.563432747853361,0.25233413332291016,0.09398091488149457
40,0.9301504308822016,1.3266075253232739,0.728022639343979,0.7356884962352308,0.0008422735529643444,1.5735808257778663,1640,0.5784949244488681,0.24350003740946916,0.08506907059844007
41,0.9178881277635282,1.2940542395380799,0.7307823420738709,0.7385391780966037,0.0008345653031794292,1.4714951717037876,1713,0.5560994847127624,0.26837504210288565,0.09051515977380731
42,0.9273272112931453,1.2455125261987028,0.7268880127672596,0.7454114590525601,0.0008267103019950528,1.4232546263215282,1716,0.5576050046671748,0.2509509459072992,0.07985658246061694
43,0.9208445743521878,1.23701110044175,0.7523390105106342,0.7503882539599035,0.0008187119948743449,1.452671856649968,1728,0.5403601914541648,0.25799677736785614,0.07307404262015524
44,0.9107390793745676,1.2166432948757884,0.723538652764008,0.7410841160668213,0.0008105738901391553,1.5481381655681479,1697,0.5259820302880723,0.2517431507675142,0.07256744396840228
45,0.8837413370627992,1.1796141481492926,0.7425501371952317,0.7561749429276676,0.0008022995574311875,1.3847743572751192,1726,0.5230969175602831,0.22435768337506004,0.08641285023233077
46,0.8735275180316675,1.1493643580136592,0.7423043277301388,0.74906554732136,0.0007938926261462366,1.2810397521848345,1744,0.5332014507742887,0.23822353436267366,0.07187304853110914
47,0.8495663037740175,1.1324509268940848,0.7337751285309545,0.7465789317849988,0.000785356783842216,1.3926920704495314,1647,0.5134517716244634,0.21308577509817134,0.06719626712345805
48,0.84617665992764,1.108875937373909,0.7444329000223046,0.7578282452283966,0.000776695774621672,1.2866748265972663,1747,0.49935710740716305,0.2281582686400745,0.07269061624595646
49,0.847889269397587,1.0945223344322423,0.7418355372681948,0.7566057137083054,0.0007679133974894983,1.2889051632141453,1660,0.5118103270118194,0.20167063228895357,0.06795313692643154
50,0.8301192808687692,1.0774715386079852,0.7563010869320386,0.7665447148656184,0.0007590135046865651,1.2879827827689854,1701,0.4994413486016746,0.24303126794441066,0.068406819503121
51,0.7949024441773007,1.0655517357567843,0.7427342566711319,0.758157316231431,0.00075,1.2187173132639348,1687,0.47832636030044645,0.18718494953525594,0.06669922523917295
52,0.7632433383381464,1.0570558366369476,0.745377016575528,0.7635734667389281,0.0007408768370508576,1.3225958824550264,1733,0.47640957295732733,0.2073604265885125,0.04978705327622959
53,0.7565681171489106,1.0443215501667407,0.750136846626273,0.7682927270725639,0.0007316480175599309,1.2436355538527304,1744,0.4785294754539615,0.2026957884711281,0.057137996933185366
54,0.7454496895158353,1.050965327542132,0.7483391150340218,0.7713738416967388,0.0007223175895924637,1.0730242586716408,1693,0.4685519430170725,0.22228992276176995,0.06213678566732664
55,0.7496820369184298,1.063161710223525,0.7644777083153196,0.77139417127553,0.0007128896457825364,1.2267044383353323,1631,0.4470474969906599,0.19264329250027662,0.06111709039712067
56,0.7402387835283163,1.043551414600966,0.7630433034757121,0.777161467008915,0.0007033683215379,1.1274935527345837,1632,0.4635417997712397,0.18298183659480596,0.07641049389709977
57,0.75846890021747,1.0247650017785377,0.7627516926503227,0.7725263520437181,0.0006937577932260515,1.1269834424914669,1698,0.44358662872811416,0.19532651772665488,0.07186270099509139
58,0.7460811730351976,1.0015562673375997,0.7688063922708706,0.7822558820803551,0.0006840622763423391,1.0436253585143778,1715,0.4629514965851328,0.2054542898057631,0.06990519354623402
59,0.7334910543866713,0.9967681921843623,0.7626044689301201,0.7740269936817107,0.0006742860236609076,1.1970981510630498,1702,0.4622247496622892,0.20475727046771908,0.08097375169074063
60,0.6832555232386289,0.9661355280283467,0.7680539398783016,0.7867556541517922,0.0006644333233692916,1.1252262979072813,1746,0.42727572660554713,0.16955781196899541,0.07475286857396307
